Iteration	bike	car	car_passenger	pt	walk
0	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17135672411109654
1	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1716120552939513
2	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17184398959550862
3	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1720250611116367
4	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17216137337658705
5	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17229361661870307
6	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17238618688818427
7	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17246655008916245
8	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17252758543167754
9	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17258048272852394
10	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17263338002537035
11	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17267305299800517
12	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17271170871493138
13	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17274120913048033
14	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1727635887560692
15	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1727778303359894
16	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1727839338702409
17	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1727961409387439
18	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17280529624012117
19	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17281852056433278
20	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17282767586571005
21	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17284191744563024
22	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17284496921275597
23	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728500554912989
24	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17285514176984182
25	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17285921079267616
26	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728632798155105
27	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728704006054706
28	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17287446962830494
29	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728765041397221
30	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17287853865113928
31	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17287955590684786
32	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17288260767397362
33	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17288260767397362
34	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728846421853908
35	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17288769395251655
36	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17288972846393372
37	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1728917629753509
38	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289379748676806
39	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289379748676806
40	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289379748676806
41	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289684925389381
42	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289684925389381
43	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289684925389381
44	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289684925389381
45	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289684925389381
46	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289786650960237
47	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17289990102101954
48	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290091827672813
49	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729019355324367
50	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290397004385388
51	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290397004385388
52	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290397004385388
53	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
54	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
55	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
56	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
57	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
58	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
59	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
60	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290498729956247
61	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290803906668822
62	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17290803906668822
63	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729090563223968
64	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729100735781054
65	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
66	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
67	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
68	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
69	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
70	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
71	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
72	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
73	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
74	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291109083381398
75	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17291922887948266
76	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292024613519125
77	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292024613519125
78	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292024613519125
79	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292024613519125
80	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292024613519125
81	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
82	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
83	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
84	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
85	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
86	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
87	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
88	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292126339089983
89	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292228064660842
90	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.172923297902317
91	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.172923297902317
92	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.172923297902317
93	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.172923297902317
94	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.172923297902317
95	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729243151580256
96	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729243151580256
97	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729243151580256
98	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729243151580256
99	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729243151580256
100	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
101	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
102	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
103	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
104	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
105	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292533241373417
106	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292634966944276
107	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292634966944276
108	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292736692515134
109	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292736692515134
110	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292838418085993
111	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292838418085993
112	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292838418085993
113	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17292940143656851
114	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729304186922771
115	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729304186922771
116	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729304186922771
117	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729304186922771
118	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729304186922771
119	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293143594798568
120	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293245320369427
121	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293245320369427
122	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
123	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
124	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
125	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
126	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
127	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293347045940285
128	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293448771511144
129	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293448771511144
130	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293448771511144
131	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293550497082003
132	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729365222265286
133	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729365222265286
134	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729365222265286
135	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729375394822372
136	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729375394822372
137	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17293855673794578
138	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
139	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
140	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
141	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
142	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
143	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
144	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
145	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
146	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294059124936295
147	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294160850507154
148	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.17294160850507154
149	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729436430164887
150	0.03025928830756116	0.654591841405766	0.06304035351670385	0.08075179265887246	0.1729436430164887
