iteration;bike;car;car_passenger;pt;walk
122;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793235656440195;0.1727849511259495
123;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932254838831092;0.17278596838165808
124;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932254838831092;0.17278596838165808
125;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07933170368968818;0.1727768130802808
126;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07933882447964827;0.17276969229032071
127;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07933170368968818;0.1727768130802808
128;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
129;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793306864339796;0.1727778303359894
130;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793235656440195;0.1727849511259495
131;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793306864339796;0.1727778303359894
132;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932458289972809;0.1727839338702409
133;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932458289972809;0.1727839338702409
134;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932865192256243;0.17277986484740657
135;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932458289972809;0.1727839338702409
136;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
137;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793164448540594;0.17279207191590956
138;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
139;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793306864339796;0.1727778303359894
140;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793367899682311;0.17277172680173788
141;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932560015543667;0.17278291661453232
142;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
143;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
144;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932458289972809;0.1727839338702409
145;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07933780722393968;0.1727707095460293
146;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07933272094539677;0.17277579582457223
147;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932865192256243;0.17277986484740657
148;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931135857551648;0.1727971581944525
149;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793103413198079;0.17279817545016107
150;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931746210976799;0.17279105466020098
151;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930220327413923;0.17280631349582976
152;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930525504126498;0.172803261728704
153;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0792971169955963;0.17281139977437268
154;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793042377855564;0.17280427898441258
155;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
156;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932661741114526;0.17278189935882374
157;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931542759835082;0.17279308917161815
158;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931441034264224;0.17279410642732673
159;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793042377855564;0.17280427898441258
160;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930830680839074;0.17280020996157824
161;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930932406409932;0.17279919270586966
162;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930525504126498;0.172803261728704
163;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930932406409932;0.17279919270586966
164;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930525504126498;0.172803261728704
165;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
166;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
167;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932051387689375;0.17278800289307525
168;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793306864339796;0.1727778303359894
169;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932865192256243;0.17277986484740657
170;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
171;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932560015543667;0.17278291661453232
172;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932254838831092;0.17278596838165808
173;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
174;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932254838831092;0.17278596838165808
175;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
176;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
177;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930830680839074;0.17280020996157824
178;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930728955268215;0.17280122721728683
179;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07930932406409932;0.17279919270586966
180;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793164448540594;0.17279207191590956
181;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931542759835082;0.17279308917161815
182;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931237583122507;0.1727961409387439
183;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931339308693365;0.17279512368303532
184;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931746210976799;0.17279105466020098
185;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793235656440195;0.1727849511259495
186;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932153113260233;0.17278698563736666
187;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932254838831092;0.17278596838165808
188;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07932051387689375;0.17278800289307525
189;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
190;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
191;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931746210976799;0.17279105466020098
192;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931441034264224;0.17279410642732673
193;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
194;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931746210976799;0.17279105466020098
195;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931746210976799;0.17279105466020098
196;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931542759835082;0.17279308917161815
197;0.03025928830756116;0.654591841405766;0.06304035351670385;0.0793164448540594;0.17279207191590956
198;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
199;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931847936547658;0.1727900374044924
200;0.03025928830756116;0.654591841405766;0.06304035351670385;0.07931949662118516;0.1727890201487838
