dist,bike,car,car_passenger,pt,walk
9700.0,0.04097765900438568,0.7311785009012761,0.07943848443123014,0.13108987937661573,0.017315476286492236
9800.0,0.040286250919738024,0.7304403615802963,0.08031847342413258,0.12989086983951023,0.01906404423632268
9900.0,0.03870724877416026,0.730825117936256,0.08112532080401638,0.12873612121127245,0.0206061912742948
10000.0,0.03656983032588034,0.7318597900448885,0.0818026544759631,0.12793475575457028,0.021832969398697593
10100.0,0.03460651788285173,0.7329285502750309,0.08229747388613447,0.12767872329048066,0.022488734665502347
10200.0,0.033952872410633925,0.7333929088567577,0.082483113774444,0.12796327615000985,0.022207828808154507
10300.0,0.034992285772971435,0.7331627557019829,0.08238841135840978,0.12855383670439255,0.02090271046224334
10400.0,0.037376246161972604,0.7325443160484624,0.082184178644413,0.12900053581913765,0.018894723326014485
10500.0,0.04036494270211013,0.7316576492267206,0.08210688190498559,0.12917724918273799,0.016693276983445797
10600.0,0.0435667690493345,0.7305458939559638,0.08215042198172821,0.1292116909925739,0.014525224020399527
10700.0,0.046531407902885256,0.7295716099739438,0.08206820180926307,0.12933010397058994,0.012498676343318126
10800.0,0.048845271392902914,0.7294844440225385,0.08179106862934096,0.12915284910509087,0.010726366850126717
10900.0,0.05001292443294149,0.7306842334949862,0.08142951164914065,0.12851764674710003,0.009355683675831486
11000.0,0.04938237079480278,0.7331905136034998,0.08122086192026245,0.12771570737091734,0.008490546310517535
11100.0,0.046694403997423396,0.7368207786549344,0.08124024328499409,0.12712334895436253,0.008121225108285434
11200.0,0.04257181468546012,0.7407050772593142,0.08162197436427525,0.12689629735132674,0.008204836339623713
11300.0,0.03828127672240834,0.7438003490252254,0.08245327430475341,0.12681237322860828,0.00865272671900469
11400.0,0.03465777817715345,0.745599862567785,0.08359378022008554,0.1266950828646764,0.009453496170299638
11500.0,0.03139367871071957,0.7465615049838441,0.08482176487485092,0.12660186362593934,0.010621187804646222
11600.0,0.028265687333884515,0.7470144960954701,0.08602879761706651,0.12674909878589072,0.011941920167688132
11700.0,0.02542184285789552,0.7469003668580095,0.08728493891185962,0.1273544445917188,0.01303840678051646
11800.0,0.02327353671792206,0.7462812113070757,0.08866175590530986,0.12811010528859157,0.013673390781100797
11900.0,0.02222025290228653,0.7454861551538396,0.08997246078229099,0.1285281087101328,0.013793022451450176
12000.0,0.021965409430882946,0.7447880628283776,0.0912951539746103,0.12836483464616352,0.013586539119965536
12100.0,0.02211933019391386,0.7443730621256894,0.09263953733501178,0.12769307452424442,0.013174995821140281
12200.0,0.02230199297515522,0.7446805307334426,0.09390183655732562,0.12664671722204515,0.012468922512031359
12300.0,0.022756315872743824,0.745603437187174,0.09483290367875653,0.12535022628555154,0.011457116975773993
12400.0,0.02415162326477924,0.745956009533368,0.09564776777450505,0.1238323666733409,0.010412232754006863
12500.0,0.026456543113892762,0.745520236274311,0.09666898700049607,0.12181551288566533,0.009538720725634964
12600.0,0.02872280919040971,0.7448744594956414,0.09809320104788681,0.11931264929681536,0.008996880969246873
12700.0,0.03015321929704801,0.7446753790582961,0.09963740806518041,0.11674258196967617,0.00879141160979926
12800.0,0.03046800254001326,0.7451859514859962,0.10122037938374419,0.1144915558451792,0.008634110745066917
12900.0,0.030081258870559992,0.7459617108263495,0.1030056234493467,0.11264535267485744,0.008306054178886276
13000.0,0.02956614241606624,0.7467669578297286,0.10483834684950216,0.11100647730216533,0.007822075602537644
13100.0,0.029201676466572256,0.7474227987872599,0.10650927073726177,0.1096019977910457,0.0072642562178602986
13200.0,0.028643132624235196,0.747755142871042,0.10828535614114293,0.10837318583485778,0.006943182528722024
13300.0,0.02771346958140982,0.7474063039605099,0.11028354351835627,0.10736610375710477,0.007230579182619297
13400.0,0.02645592640049496,0.7462863964771763,0.11248224716596374,0.1067273264388268,0.008048103517538171
13500.0,0.025368500093380097,0.7444981925634653,0.11443241113061053,0.10655174099405212,0.009149155218491965
13600.0,0.024754485257351893,0.7424772614300904,0.11592962305797933,0.10658828009397607,0.010250350160602311
13700.0,0.024275910637143742,0.7411362418276772,0.11707420578740996,0.10632155530806482,0.011192086439704142
13800.0,0.023610172846604247,0.740808825965101,0.11807738453170201,0.10553452462559265,0.011969092031000031
13900.0,0.022481940603473905,0.7413965807069878,0.11874475234570676,0.10474314882322165,0.012633577520609876
14000.0,0.02094816288167109,0.7424455889344528,0.11922908896643385,0.10439137750658906,0.012985781710853123
14100.0,0.019409766093872596,0.7437907156618997,0.11977931148834471,0.1042161717188644,0.012804035037018444
14200.0,0.01824331493262581,0.7456464638076019,0.1203155945437119,0.1037985430940253,0.011996083622034958
14300.0,0.017796295635983315,0.7477018104290922,0.12076139403457094,0.1029689033483895,0.010771596551964007
14400.0,0.018576017752383097,0.7490350421896086,0.1210451821382509,0.10173956214488834,0.009604195774869201
14500.0,0.021290085924234578,0.748258836952977,0.12112779856423662,0.10032734241433786,0.00899593614421401
14600.0,0.02535761420185403,0.7455840738944749,0.12114822144651954,0.09905774801798381,0.008852342439167686
14700.0,0.029571175724302897,0.7425266449432969,0.12115198276009867,0.09791894886769038,0.00883124770461111
14800.0,0.03299164022852839,0.7403431946626982,0.12119048849619868,0.09681548243701574,0.008659194175559097
14900.0,0.0358580318704045,0.7388564863075313,0.12127676508635078,0.09568570560625919,0.008323011129454197
15000.0,0.03922467679277402,0.7373075105124172,0.12107108038518782,0.09452831867420791,0.007868413635413
15100.0,0.04256761720654476,0.7360016781334736,0.12030259905892184,0.09371443488547379,0.007413670715586089
15200.0,0.04477356071999422,0.7353362488926544,0.11932679738566948,0.09357978283345453,0.006983610168227404
15300.0,0.04513660796868923,0.7358001508659677,0.118573554572616,0.09394830915305702,0.00654137743966995
15400.0,0.044023245963286994,0.7372953960333412,0.11817400566610928,0.09453094322172924,0.005976409115533491
15500.0,0.04268150241252403,0.739210814148942,0.11777869303948268,0.09500168727904447,0.005327303120006872
15600.0,0.04230408638606286,0.7407383063282725,0.11699479279027886,0.09524750793998177,0.004715306555404
15700.0,0.04267289656159745,0.7419023436394008,0.11589205886608424,0.0951719102751002,0.004360790657817422
15800.0,0.0424248861280815,0.7436271744630267,0.11490878284453297,0.0947757617579572,0.004263394806401554
15900.0,0.04082416139938983,0.7463720915308105,0.11443516903230763,0.09410481997327103,0.004263758064221152
16000.0,0.038239192335569126,0.7496517233635274,0.11445367908918115,0.09344015622153982,0.004215248990182519
16100.0,0.03590921040523186,0.7521661456407931,0.11467156599169294,0.09313297940399709,0.0041200985582851585
16200.0,0.034621772449134176,0.7537939828857717,0.11454599505633628,0.09295010049288205,0.004088149115875865
16300.0,0.03329623961097937,0.7556203757889964,0.11410216275482013,0.09275044991501595,0.0042307719301880355
16400.0,0.03149152941170358,0.7576314679766021,0.11368472224254982,0.09261727481740345,0.004575005551741093
